feature_group_a,feature_value_a,feature_group_b,feature_value_b,article_count,article_pct
service_area,professional_capacity,service_area,programming_and_facilitation,7,3.1
library_context,multiple_library_types,service_area,programming_and_facilitation,7,3.1
evidence_type,implementation_case,service_area,learning_and_literacy,7,3.1
evidence_type,empirical_study,service_area,discovery_and_advisory,7,3.1
library_context,public_library,peer_review,editorial_reviewed,7,3.1
game_format,unspecified_game_format,primary_methodology,theoretical_or_conceptual,7,3.1
evidence_type,professional_practice_artifact,library_context,unspecified_library_context,7,3.1
evidence_type,implementation_case,game_format,tabletop_game,7,3.1
primary_methodology,qualitative_study,service_area,learning_and_literacy,7,3.1
evidence_type,implementation_case,intended_outcome,learning_and_literacy,7,3.1
evidence_type,empirical_study,intended_outcome,engagement_and_participation,7,3.1
audience,not_applicable,peer_review,not_applicable,7,3.1
primary_methodology,case_or_design_study,service_area,learning_and_literacy,7,3.1
evidence_type,content_or_artifact_analysis,game_format,digital_game,7,3.1
library_context,multiple_library_types,primary_methodology,none,7,3.1
evidence_type,empirical_study,peer_review,editorial_reviewed,7,3.1
audience,students,service_area,professional_capacity,7,3.1
audience,teens,game_format,tabletop_game,7,3.1
evidence_type,instrument_or_framework_development,peer_review,editorial_reviewed,7,3.1
audience,students,intended_outcome,creativity_and_production,7,3.1
library_context,multiple_library_types,service_area,learning_and_literacy,7,3.1
intended_outcome,discovery_and_advisory,peer_review,editorial_reviewed,7,3.1
peer_review,editorial_reviewed,service_area,discovery_and_advisory,7,3.1
library_context,non_library_context,primary_methodology,community_curation,7,3.1
evidence_type,professional_practice_artifact,library_context,non_library_context,7,3.1
library_context,public_library,primary_methodology,mixed_methods,7,3.1
game_format,digital_game,primary_methodology,experimental_study,7,3.1
evidence_type,empirical_study,intended_outcome,institutional_capacity,7,3.1
library_context,non_library_context,source_type,professional_community_working_document,7,3.1
service_area,cultural_heritage_and_research,source_type,peer_reviewed_journal_article,7,3.1
peer_review,peer_reviewed,service_area,cultural_heritage_and_research,7,3.1
primary_methodology,qualitative_study,service_area,collections_and_access,7,3.1
audience,not_applicable,source_type,conference_paper,7,3.1
game_format,tabletop_game,intended_outcome,learning_and_literacy,7,3.1
audience,students,game_format,tabletop_game,7,3.1
audience,children,intended_outcome,learning_and_literacy,7,3.1
library_context,unspecified_library_context,source_type,professional_community_working_document,7,3.1
service_area,space_and_infrastructure,source_type,peer_reviewed_journal_article,7,3.1
intended_outcome,learning_and_literacy,service_area,community_and_inclusion,7,3.1
intended_outcome,belonging_and_community,intended_outcome,equitable_access,7,3.1
peer_review,editorial_reviewed,service_area,community_and_inclusion,7,3.1
library_context,non_library_context,primary_methodology,experimental_study,7,3.1
peer_review,peer_reviewed,service_area,space_and_infrastructure,7,3.1
audience,children,service_area,learning_and_literacy,7,3.1
intended_outcome,learning_and_literacy,service_area,collections_and_access,7,3.1
audience,families,coding_confidence,high,7,3.1
library_context,unspecified_library_context,service_area,community_and_inclusion,6,2.7
game_format,gamification,primary_methodology,none,6,2.7
game_format,gamification,peer_review,editorial_reviewed,6,2.7
coding_confidence,high,intended_outcome,cultural_stewardship_and_preservation,6,2.7
game_format,digital_game,source_type,conference_paper,6,2.7
peer_review,editorial_reviewed,source_type,book,6,2.7
evidence_type,instrument_or_framework_development,source_type,conference_paper,6,2.7
game_format,virtual_or_augmented_reality,service_area,space_and_infrastructure,6,2.7
primary_methodology,survey,service_area,collections_and_access,6,2.7
game_format,unspecified_game_format,peer_review,peer_reviewed,6,2.7
evidence_type,practitioner_reflection,game_format,gamification,6,2.7
audience,students,game_format,virtual_or_augmented_reality,6,2.7
primary_methodology,content_analysis,service_area,collections_and_access,6,2.7
intended_outcome,learning_and_literacy,service_area,space_and_infrastructure,6,2.7
evidence_type,practitioner_reflection,service_area,community_and_inclusion,6,2.7
primary_methodology,none,service_area,community_and_inclusion,6,2.7
service_area,community_and_inclusion,service_area,space_and_infrastructure,6,2.7
library_context,unspecified_library_context,source_type,professional_publication,6,2.7
evidence_type,practitioner_reflection,game_format,tabletop_roleplaying_game,6,2.7
service_area,community_and_inclusion,service_area,learning_and_literacy,6,2.7
game_format,digital_game,intended_outcome,equitable_access,6,2.7
peer_review,editorial_reviewed,service_area,cultural_heritage_and_research,6,2.7
audience,general_public,source_type,peer_reviewed_journal_article,6,2.7
audience,general_public,peer_review,peer_reviewed,6,2.7
evidence_type,theoretical_or_conceptual,library_context,unspecified_library_context,6,2.7
library_context,unspecified_library_context,primary_methodology,theoretical_or_conceptual,6,2.7
intended_outcome,not_applicable,library_context,school_library,6,2.7
evidence_type,implementation_case,library_context,academic_library,6,2.7
audience,students,audience,teens,6,2.7
audience,children,service_area,programming_and_facilitation,6,2.7
audience,children,service_area,community_and_inclusion,6,2.7
peer_review,editorial_reviewed,source_type,book_chapter,6,2.7
intended_outcome,not_applicable,service_area,professional_capacity,6,2.7
audience,teens,primary_methodology,case_or_design_study,6,2.7
coding_confidence,high,source_type,book_chapter,6,2.7
audience,teens,evidence_type,implementation_case,6,2.7
service_area,collections_and_access,source_type,conference_paper,6,2.7
game_format,digital_game,primary_methodology,mixed_methods,6,2.7
evidence_type,empirical_study,evidence_type,instrument_or_framework_development,6,2.7
audience,general_public,evidence_type,empirical_study,6,2.7
audience,not_applicable,evidence_type,implementation_case,6,2.7
audience,teens,service_area,learning_and_literacy,6,2.7
audience,not_applicable,primary_methodology,case_or_design_study,6,2.7
game_format,multiple_game_formats,intended_outcome,institutional_capacity,6,2.7
service_area,collections_and_access,source_type,toolkit_or_guidance_document,6,2.7
game_format,multiple_game_formats,library_context,multiple_library_types,6,2.7
audience,underserved_or_special_population,evidence_type,empirical_study,6,2.7
game_format,escape_room_or_breakout_box,peer_review,peer_reviewed,6,2.7
game_format,tabletop_game,intended_outcome,belonging_and_community,6,2.7
audience,not_applicable,library_context,school_library,6,2.7
intended_outcome,institutional_capacity,library_context,public_library,6,2.7
evidence_type,empirical_study,library_context,cultural_heritage_institution,6,2.7
audience,families,service_area,community_and_inclusion,6,2.7
audience,families,evidence_type,empirical_study,6,2.7
peer_review,not_applicable,service_area,collections_and_access,6,2.7
game_format,multiple_game_formats,source_type,professional_publication,6,2.7
intended_outcome,creativity_and_production,service_area,programming_and_facilitation,6,2.7
intended_outcome,creativity_and_production,service_area,collections_and_access,6,2.7
audience,underserved_or_special_population,coding_confidence,high,6,2.7
library_context,public_library,peer_review,unknown,6,2.7
peer_review,unknown,service_area,community_and_inclusion,6,2.7
evidence_type,empirical_study,library_context,multiple_library_types,6,2.7
library_context,academic_library,peer_review,editorial_reviewed,6,2.7
audience,young_adults,coding_confidence,high,6,2.7
game_format,tabletop_game,intended_outcome,not_applicable,6,2.7
peer_review,not_applicable,source_type,dataset_or_archive,6,2.7
coding_confidence,high,source_type,dataset_or_archive,6,2.7
game_format,tabletop_game,service_area,community_and_inclusion,6,2.7
audience,educators,coding_confidence,high,6,2.7
game_format,escape_room_or_breakout_box,source_type,peer_reviewed_journal_article,6,2.7
game_format,tabletop_game,library_context,non_library_context,6,2.7
library_context,unspecified_library_context,service_area,professional_capacity,5,2.2
evidence_type,empirical_study,peer_review,not_applicable,5,2.2
game_format,tabletop_roleplaying_game,library_context,unspecified_library_context,5,2.2
game_format,multiple_game_formats,primary_methodology,survey,5,2.2
evidence_type,implementation_case,intended_outcome,belonging_and_community,5,2.2
audience,young_adults,source_type,peer_reviewed_journal_article,5,2.2
intended_outcome,discovery_and_advisory,primary_methodology,qualitative_study,5,2.2
library_context,unspecified_library_context,primary_methodology,case_or_design_study,5,2.2
audience,young_adults,evidence_type,empirical_study,5,2.2
audience,children,library_context,public_library,5,2.2
game_format,digital_game,service_area,professional_capacity,5,2.2
audience,young_adults,peer_review,peer_reviewed,5,2.2
evidence_type,implementation_case,library_context,unspecified_library_context,5,2.2
game_format,tabletop_roleplaying_game,library_context,non_library_context,5,2.2
audience,not_applicable,game_format,virtual_or_augmented_reality,5,2.2
evidence_type,instrument_or_framework_development,peer_review,peer_reviewed,5,2.2
audience,not_applicable,intended_outcome,creativity_and_production,5,2.2
game_format,escape_room_or_breakout_box,intended_outcome,learning_and_literacy,5,2.2
game_format,virtual_or_augmented_reality,service_area,collections_and_access,5,2.2
peer_review,peer_reviewed,primary_methodology,content_analysis,5,2.2
service_area,discovery_and_advisory,source_type,conference_paper,5,2.2
game_format,multiple_game_formats,service_area,professional_capacity,5,2.2
library_context,public_library,primary_methodology,none,5,2.2
evidence_type,implementation_case,intended_outcome,creativity_and_production,5,2.2
library_context,academic_library,primary_methodology,case_or_design_study,5,2.2
library_context,academic_library,primary_methodology,mixed_methods,5,2.2
intended_outcome,creativity_and_production,primary_methodology,case_or_design_study,5,2.2
library_context,non_library_context,service_area,community_and_inclusion,5,2.2
intended_outcome,engagement_and_participation,service_area,programming_and_facilitation,5,2.2
audience,teens,library_context,public_library,5,2.2
intended_outcome,not_applicable,primary_methodology,content_analysis,5,2.2
intended_outcome,institutional_capacity,service_area,collections_and_access,5,2.2
game_format,multiple_game_formats,intended_outcome,belonging_and_community,5,2.2
evidence_type,practitioner_reflection,library_context,public_library,5,2.2
game_format,tabletop_roleplaying_game,primary_methodology,none,5,2.2
intended_outcome,engagement_and_participation,service_area,learning_and_literacy,5,2.2
service_area,cultural_heritage_and_research,service_area,learning_and_literacy,5,2.2
intended_outcome,not_applicable,service_area,space_and_infrastructure,5,2.2
intended_outcome,belonging_and_community,primary_methodology,case_or_design_study,5,2.2
audience,not_applicable,service_area,space_and_infrastructure,5,2.2
audience,teens,service_area,collections_and_access,5,2.2
service_area,collections_and_access,service_area,space_and_infrastructure,5,2.2
audience,students,intended_outcome,institutional_capacity,5,2.2
service_area,programming_and_facilitation,source_type,toolkit_or_guidance_document,5,2.2
game_format,tabletop_roleplaying_game,source_type,toolkit_or_guidance_document,5,2.2
audience,children,audience,teens,5,2.2
audience,students,service_area,community_and_inclusion,5,2.2
intended_outcome,belonging_and_community,intended_outcome,creativity_and_production,5,2.2
library_context,multiple_library_types,peer_review,editorial_reviewed,5,2.2
intended_outcome,engagement_and_participation,library_context,public_library,5,2.2
intended_outcome,equitable_access,library_context,public_library,5,2.2
library_context,non_library_context,peer_review,not_applicable,5,2.2
evidence_type,empirical_study,service_area,cultural_heritage_and_research,5,2.2
evidence_type,content_or_artifact_analysis,service_area,discovery_and_advisory,5,2.2
primary_methodology,content_analysis,source_type,peer_reviewed_journal_article,5,2.2
peer_review,editorial_reviewed,primary_methodology,qualitative_study,5,2.2
game_format,unspecified_game_format,source_type,peer_reviewed_journal_article,5,2.2
library_context,unspecified_library_context,primary_methodology,survey,5,2.2
game_format,digital_game,primary_methodology,survey,5,2.2
primary_methodology,survey,service_area,learning_and_literacy,5,2.2
intended_outcome,learning_and_literacy,primary_methodology,survey,5,2.2
game_format,digital_game,primary_methodology,none,5,2.2
intended_outcome,belonging_and_community,library_context,multiple_library_types,5,2.2
primary_methodology,mixed_methods,service_area,community_and_inclusion,5,2.2
intended_outcome,belonging_and_community,primary_methodology,mixed_methods,5,2.2
game_format,tabletop_game,service_area,learning_and_literacy,5,2.2
game_format,digital_game,source_type,book_chapter,5,2.2
audience,children,audience,students,5,2.2
game_format,unspecified_game_format,service_conditions_addressed,not_applicable,5,2.2
library_context,cultural_heritage_institution,primary_methodology,theoretical_or_conceptual,5,2.2
game_format,digital_game,library_context,public_library,5,2.2
library_context,non_library_context,service_area,professional_capacity,5,2.2
primary_methodology,survey,service_area,programming_and_facilitation,5,2.2
intended_outcome,not_applicable,service_conditions_addressed,not_applicable,5,2.2
library_context,cultural_heritage_institution,source_type,conference_paper,5,2.2
intended_outcome,discovery_and_advisory,source_type,conference_paper,5,2.2
evidence_type,theoretical_or_conceptual,peer_review,editorial_reviewed,5,2.2
coding_confidence,high,service_conditions_addressed,not_applicable,5,2.2
intended_outcome,not_applicable,peer_review,not_applicable,5,2.2
intended_outcome,learning_and_literacy,library_context,multiple_library_types,5,2.2
evidence_type,practitioner_reflection,game_format,digital_game,5,2.2
game_format,unspecified_game_format,peer_review,editorial_reviewed,5,2.2
game_format,digital_game,primary_methodology,content_analysis,5,2.2
primary_methodology,content_analysis,service_area,discovery_and_advisory,5,2.2
audience,underserved_or_special_population,intended_outcome,learning_and_literacy,5,2.2
coding_confidence,high,source_type,book,5,2.2
library_context,cultural_heritage_institution,service_area,cultural_heritage_and_research,5,2.2
audience,general_public,library_context,public_library,5,2.2
service_area,collections_and_access,source_type,dataset_or_archive,5,2.2
primary_methodology,theoretical_or_conceptual,service_area,cultural_heritage_and_research,5,2.2
game_format,gamification,source_type,professional_publication,5,2.2
library_context,academic_library,primary_methodology,none,5,2.2
service_area,collections_and_access,service_area,cultural_heritage_and_research,5,2.2
intended_outcome,institutional_capacity,service_area,community_and_inclusion,4,1.8
primary_methodology,case_or_design_study,service_area,professional_capacity,4,1.8
coding_confidence,high,service_area,outreach_and_partnerships,4,1.8
audience,students,peer_review,editorial_reviewed,4,1.8
intended_outcome,institutional_capacity,service_area,programming_and_facilitation,4,1.8
library_context,non_library_context,peer_review,editorial_reviewed,4,1.8
audience,families,audience,students,4,1.8
audience,students,intended_outcome,equitable_access,4,1.8
audience,teens,intended_outcome,discovery_and_advisory,4,1.8
library_context,non_library_context,service_area,cultural_heritage_and_research,4,1.8
intended_outcome,creativity_and_production,library_context,public_library,4,1.8
audience,students,service_area,cultural_heritage_and_research,4,1.8
library_context,unspecified_library_context,primary_methodology,qualitative_study,4,1.8
audience,children,game_format,multiple_game_formats,4,1.8
intended_outcome,creativity_and_production,service_area,cultural_heritage_and_research,4,1.8
evidence_type,implementation_case,intended_outcome,engagement_and_participation,4,1.8
library_context,school_library,source_type,professional_publication,4,1.8
audience,families,service_area,collections_and_access,4,1.8
game_format,virtual_or_augmented_reality,service_area,community_and_inclusion,4,1.8
audience,teens,peer_review,unknown,4,1.8
evidence_type,theoretical_or_conceptual,service_area,cultural_heritage_and_research,4,1.8
library_context,school_library,primary_methodology,none,4,1.8
evidence_type,practitioner_reflection,library_context,school_library,4,1.8
intended_outcome,engagement_and_participation,intended_outcome,equitable_access,4,1.8
intended_outcome,equitable_access,intended_outcome,learning_and_literacy,4,1.8
evidence_type,instrument_or_framework_development,library_context,non_library_context,4,1.8
evidence_type,implementation_case,service_area,professional_capacity,4,1.8
audience,children,primary_methodology,mixed_methods,4,1.8
intended_outcome,equitable_access,primary_methodology,case_or_design_study,4,1.8
primary_methodology,mixed_methods,service_area,collections_and_access,4,1.8
library_context,school_library,peer_review,editorial_reviewed,4,1.8
intended_outcome,creativity_and_production,peer_review,editorial_reviewed,4,1.8
game_format,digital_game,peer_review,not_applicable,4,1.8
service_area,programming_and_facilitation,service_area,space_and_infrastructure,4,1.8
evidence_type,empirical_study,source_type,dataset_or_archive,4,1.8
audience,general_public,library_context,multiple_library_types,4,1.8
audience,underserved_or_special_population,source_type,peer_reviewed_journal_article,4,1.8
audience,young_adults,service_area,programming_and_facilitation,4,1.8
service_area,cultural_heritage_and_research,service_area,programming_and_facilitation,4,1.8
evidence_type,instrument_or_framework_development,source_type,peer_reviewed_journal_article,4,1.8
intended_outcome,not_applicable,primary_methodology,historical_analysis,4,1.8
coding_confidence,high,primary_methodology,historical_analysis,4,1.8
peer_review,peer_reviewed,service_area,creation_and_making,4,1.8
evidence_type,empirical_study,source_type,conference_paper,4,1.8
audience,children,intended_outcome,engagement_and_participation,4,1.8
service_area,creation_and_making,source_type,peer_reviewed_journal_article,4,1.8
evidence_type,implementation_case,intended_outcome,equitable_access,4,1.8
audience,not_applicable,source_type,dataset_or_archive,4,1.8
audience,teens,game_format,tabletop_roleplaying_game,4,1.8
audience,young_adults,intended_outcome,engagement_and_participation,4,1.8
audience,young_adults,service_area,community_and_inclusion,4,1.8
peer_review,not_applicable,service_area,community_and_inclusion,4,1.8
game_format,multiple_game_formats,library_context,school_library,4,1.8
library_context,school_library,service_area,programming_and_facilitation,4,1.8
evidence_type,practitioner_reflection,game_format,tabletop_game,4,1.8
intended_outcome,institutional_capacity,service_area,learning_and_literacy,4,1.8
audience,young_adults,intended_outcome,belonging_and_community,4,1.8
intended_outcome,equitable_access,primary_methodology,mixed_methods,4,1.8
evidence_type,theoretical_or_conceptual,service_area,programming_and_facilitation,4,1.8
peer_review,peer_reviewed,service_area,outreach_and_partnerships,4,1.8
audience,not_applicable,source_type,book_chapter,4,1.8
intended_outcome,engagement_and_participation,primary_methodology,case_or_design_study,4,1.8
audience,families,intended_outcome,equitable_access,4,1.8
intended_outcome,discovery_and_advisory,primary_methodology,case_or_design_study,4,1.8
audience,families,intended_outcome,belonging_and_community,4,1.8
evidence_type,implementation_case,intended_outcome,discovery_and_advisory,4,1.8
intended_outcome,creativity_and_production,intended_outcome,equitable_access,4,1.8
intended_outcome,equitable_access,service_area,community_and_inclusion,4,1.8
game_format,digital_game,source_type,dataset_or_archive,4,1.8
audience,underserved_or_special_population,peer_review,peer_reviewed,4,1.8
audience,not_applicable,primary_methodology,historical_analysis,4,1.8
service_area,outreach_and_partnerships,source_type,peer_reviewed_journal_article,4,1.8
game_format,virtual_or_augmented_reality,service_area,programming_and_facilitation,4,1.8
game_format,escape_room_or_breakout_box,primary_methodology,mixed_methods,4,1.8
evidence_type,empirical_study,game_format,escape_room_or_breakout_box,4,1.8
audience,families,library_context,public_library,4,1.8
evidence_type,content_or_artifact_analysis,primary_methodology,historical_analysis,4,1.8
service_area,creation_and_making,service_area,learning_and_literacy,4,1.8
game_format,virtual_or_augmented_reality,intended_outcome,creativity_and_production,4,1.8
primary_methodology,theoretical_or_conceptual,service_area,programming_and_facilitation,4,1.8
audience,young_adults,library_context,public_library,4,1.8
library_context,cultural_heritage_institution,service_area,learning_and_literacy,4,1.8
service_area,collections_and_access,source_type,professional_community_working_document,4,1.8
primary_methodology,theoretical_or_conceptual,source_type,book,4,1.8
intended_outcome,not_applicable,source_type,book,4,1.8
game_format,gamification,intended_outcome,learning_and_literacy,4,1.8
audience,not_applicable,intended_outcome,engagement_and_participation,4,1.8
game_format,digital_game,source_type,professional_publication,4,1.8
evidence_type,practitioner_reflection,library_context,academic_library,4,1.8
intended_outcome,creativity_and_production,library_context,non_library_context,4,1.8
game_format,tabletop_roleplaying_game,source_type,peer_reviewed_journal_article,4,1.8
intended_outcome,creativity_and_production,primary_methodology,qualitative_study,4,1.8
intended_outcome,belonging_and_community,primary_methodology,qualitative_study,4,1.8
primary_methodology,qualitative_study,service_area,programming_and_facilitation,4,1.8
primary_methodology,qualitative_study,service_area,community_and_inclusion,4,1.8
library_context,public_library,primary_methodology,survey,4,1.8
game_format,tabletop_roleplaying_game,peer_review,peer_reviewed,4,1.8
evidence_type,professional_practice_artifact,service_area,collections_and_access,4,1.8
audience,teens,audience,young_adults,4,1.8
primary_methodology,community_curation,service_area,collections_and_access,4,1.8
library_context,non_library_context,primary_methodology,qualitative_study,4,1.8
audience,not_applicable,game_format,escape_room_or_breakout_box,4,1.8
intended_outcome,engagement_and_participation,intended_outcome,learning_and_literacy,4,1.8
audience,children,game_format,digital_game,4,1.8
audience,children,library_context,unspecified_library_context,4,1.8
library_context,multiple_library_types,source_type,professional_publication,4,1.8
audience,general_public,game_format,multiple_game_formats,4,1.8
game_format,virtual_or_augmented_reality,peer_review,editorial_reviewed,4,1.8
game_format,gamification,library_context,academic_library,4,1.8
audience,not_applicable,intended_outcome,institutional_capacity,4,1.8
peer_review,not_applicable,primary_methodology,none,4,1.8
library_context,academic_library,primary_methodology,theoretical_or_conceptual,4,1.8
primary_methodology,theoretical_or_conceptual,service_conditions_addressed,not_applicable,4,1.8
game_format,unspecified_game_format,library_context,academic_library,4,1.8
audience,not_applicable,intended_outcome,equitable_access,4,1.8
evidence_confidence,theoretical_or_conceptual,peer_review,editorial_reviewed,4,1.8
evidence_type,evidence_synthesis,peer_review,editorial_reviewed,4,1.8
service_area,community_and_inclusion,source_type,professional_community_working_document,4,1.8
evidence_type,professional_practice_artifact,service_area,community_and_inclusion,4,1.8
primary_methodology,community_curation,service_area,community_and_inclusion,4,1.8
intended_outcome,cultural_stewardship_and_preservation,source_type,peer_reviewed_journal_article,4,1.8
intended_outcome,cultural_stewardship_and_preservation,peer_review,peer_reviewed,4,1.8
intended_outcome,belonging_and_community,primary_methodology,survey,4,1.8
audience,students,library_context,public_library,4,1.8
intended_outcome,not_applicable,service_area,outreach_and_partnerships,4,1.8
audience,not_applicable,service_area,outreach_and_partnerships,4,1.8
game_format,digital_game,intended_outcome,cultural_stewardship_and_preservation,4,1.8
intended_outcome,cultural_stewardship_and_preservation,service_area,collections_and_access,4,1.8
game_format,virtual_or_augmented_reality,intended_outcome,not_applicable,4,1.8
coding_confidence,medium,primary_methodology,none,4,1.8
game_format,virtual_or_augmented_reality,primary_methodology,none,4,1.8
coding_confidence,medium,evidence_type,practitioner_reflection,4,1.8
evidence_type,practitioner_reflection,game_format,virtual_or_augmented_reality,4,1.8
evidence_type,practitioner_reflection,peer_review,not_applicable,4,1.8
evidence_type,implementation_case,library_context,multiple_library_types,4,1.8
library_context,public_library,service_area,professional_capacity,4,1.8
audience,children,evidence_type,implementation_case,4,1.8
peer_review,unknown,service_area,learning_and_literacy,4,1.8
evidence_type,practitioner_reflection,service_area,professional_capacity,4,1.8
library_context,multiple_library_types,service_area,community_and_inclusion,4,1.8
audience,students,library_context,multiple_library_types,4,1.8
audience,teens,library_context,unspecified_library_context,4,1.8
audience,teens,primary_methodology,mixed_methods,4,1.8
library_context,multiple_library_types,service_area,professional_capacity,4,1.8
service_area,community_and_inclusion,source_type,professional_publication,4,1.8
primary_methodology,mixed_methods,service_area,programming_and_facilitation,4,1.8
game_format,digital_game,service_area,community_and_inclusion,4,1.8
primary_methodology,theoretical_or_conceptual,service_area,discovery_and_advisory,4,1.8
audience,students,service_area,space_and_infrastructure,4,1.8
intended_outcome,discovery_and_advisory,peer_review,unknown,4,1.8
audience,students,intended_outcome,discovery_and_advisory,4,1.8
library_context,multiple_library_types,source_type,toolkit_or_guidance_document,4,1.8
audience,general_public,service_area,programming_and_facilitation,4,1.8
library_context,multiple_library_types,peer_review,unknown,4,1.8
audience,families,source_type,peer_reviewed_journal_article,4,1.8
audience,families,peer_review,peer_reviewed,4,1.8
audience,children,primary_methodology,case_or_design_study,4,1.8
evidence_confidence,theoretical_or_conceptual,evidence_type,evidence_synthesis,4,1.8
peer_review,not_applicable,primary_methodology,survey,4,1.8
service_area,discovery_and_advisory,service_area,learning_and_literacy,4,1.8
library_context,multiple_library_types,primary_methodology,case_or_design_study,4,1.8
game_format,tabletop_game,primary_methodology,mixed_methods,3,1.3
primary_methodology,qualitative_study,source_type,book_chapter,3,1.3
audience,students,library_context,cultural_heritage_institution,3,1.3
coding_confidence,medium,intended_outcome,not_applicable,3,1.3
intended_outcome,discovery_and_advisory,primary_methodology,mixed_methods,3,1.3
audience,not_applicable,coding_confidence,medium,3,1.3
primary_methodology,survey,source_type,dataset_or_archive,3,1.3
game_format,tabletop_roleplaying_game,service_area,collections_and_access,3,1.3
library_context,non_library_context,source_type,dataset_or_archive,3,1.3
game_format,game_creation,library_context,non_library_context,3,1.3
audience,general_public,service_area,professional_capacity,3,1.3
game_format,unspecified_game_format,service_area,collections_and_access,3,1.3
service_area,community_and_inclusion,source_type,dataset_or_archive,3,1.3
evidence_type,empirical_study,source_type,book_chapter,3,1.3
game_format,escape_room_or_breakout_box,library_context,unspecified_library_context,3,1.3
service_area,learning_and_literacy,service_area,outreach_and_partnerships,3,1.3
audience,educators,evidence_type,empirical_study,3,1.3
evidence_type,implementation_case,game_format,digital_game,3,1.3
evidence_type,implementation_case,game_format,tabletop_roleplaying_game,3,1.3
audience,educators,peer_review,peer_reviewed,3,1.3
primary_methodology,qualitative_study,service_area,cultural_heritage_and_research,3,1.3
game_format,tabletop_game,primary_methodology,survey,3,1.3
primary_methodology,survey,service_area,community_and_inclusion,3,1.3
primary_methodology,qualitative_study,service_area,discovery_and_advisory,3,1.3
audience,students,game_format,escape_room_or_breakout_box,3,1.3
game_format,multiple_game_formats,peer_review,not_applicable,3,1.3
audience,educators,audience,students,3,1.3
audience,educators,source_type,peer_reviewed_journal_article,3,1.3
evidence_type,evidence_synthesis,game_format,unspecified_game_format,3,1.3
game_format,game_creation,peer_review,peer_reviewed,3,1.3
evidence_type,evidence_synthesis,library_context,academic_library,3,1.3
primary_methodology,none,source_type,peer_reviewed_journal_article,3,1.3
intended_outcome,learning_and_literacy,peer_review,editorial_reviewed,3,1.3
intended_outcome,learning_and_literacy,library_context,school_library,3,1.3
game_format,game_creation,source_type,peer_reviewed_journal_article,3,1.3
evidence_type,evidence_synthesis,primary_methodology,theoretical_or_conceptual,3,1.3
evidence_type,practitioner_reflection,source_type,peer_reviewed_journal_article,3,1.3
audience,underserved_or_special_population,service_area,programming_and_facilitation,3,1.3
game_format,tabletop_roleplaying_game,library_context,multiple_library_types,3,1.3
audience,underserved_or_special_population,service_area,learning_and_literacy,3,1.3
audience,students,audience,underserved_or_special_population,3,1.3
peer_review,editorial_reviewed,service_conditions_addressed,not_applicable,3,1.3
library_context,school_library,service_area,collections_and_access,3,1.3
intended_outcome,discovery_and_advisory,service_area,cultural_heritage_and_research,3,1.3
audience,educators,peer_review,editorial_reviewed,3,1.3
game_format,gamification,library_context,non_library_context,3,1.3
library_context,non_library_context,primary_methodology,case_or_design_study,3,1.3
evidence_type,implementation_case,intended_outcome,cultural_stewardship_and_preservation,3,1.3
intended_outcome,cultural_stewardship_and_preservation,primary_methodology,case_or_design_study,3,1.3
coding_confidence,high,source_type,government_or_foundation_report,3,1.3
coding_confidence,high,service_area,creation_and_making,3,1.3
library_context,cultural_heritage_institution,primary_methodology,qualitative_study,3,1.3
evidence_type,instrument_or_framework_development,primary_methodology,qualitative_study,3,1.3
library_context,non_library_context,primary_methodology,mixed_methods,3,1.3
game_format,virtual_or_augmented_reality,library_context,multiple_library_types,3,1.3
audience,teens,intended_outcome,creativity_and_production,3,1.3
service_area,learning_and_literacy,source_type,book_chapter,3,1.3
game_format,virtual_or_augmented_reality,intended_outcome,equitable_access,3,1.3
game_format,game_creation,service_area,learning_and_literacy,3,1.3
library_context,non_library_context,service_area,creation_and_making,3,1.3
intended_outcome,creativity_and_production,service_area,community_and_inclusion,3,1.3
intended_outcome,discovery_and_advisory,intended_outcome,equitable_access,3,1.3
intended_outcome,belonging_and_community,library_context,non_library_context,3,1.3
evidence_type,theoretical_or_conceptual,library_context,public_library,3,1.3
intended_outcome,equitable_access,service_area,space_and_infrastructure,3,1.3
audience,educators,evidence_type,evidence_synthesis,3,1.3
intended_outcome,not_applicable,source_type,conference_paper,3,1.3
service_area,learning_and_literacy,source_type,conference_paper,3,1.3
audience,teens,primary_methodology,qualitative_study,3,1.3
primary_methodology,none,service_area,professional_capacity,3,1.3
game_format,digital_game,peer_review,unknown,3,1.3
audience,families,intended_outcome,learning_and_literacy,3,1.3
library_context,public_library,primary_methodology,theoretical_or_conceptual,3,1.3
primary_methodology,historical_analysis,service_area,collections_and_access,3,1.3
game_format,tabletop_game,intended_outcome,discovery_and_advisory,3,1.3
library_context,school_library,peer_review,unknown,3,1.3
evidence_type,content_or_artifact_analysis,library_context,unspecified_library_context,3,1.3
audience,not_applicable,primary_methodology,survey,3,1.3
audience,teens,game_format,multiple_game_formats,3,1.3
game_format,tabletop_roleplaying_game,primary_methodology,case_or_design_study,3,1.3
evidence_type,empirical_study,game_format,tabletop_roleplaying_game,3,1.3
game_format,game_creation,service_area,creation_and_making,3,1.3
library_context,cultural_heritage_institution,primary_methodology,none,3,1.3
intended_outcome,engagement_and_participation,library_context,non_library_context,3,1.3
conceptual_theme,not_identified,peer_review,peer_reviewed,3,1.3
coding_confidence,high,game_format,game_creation,3,1.3
